
DISTANCE,activity_id,HEARTRATE,SPEED,STEPS_PER_MINUTE,LATITUDE,repetitions,temperature,INSTANT_TORQUE_CRANK,timestamp_epoch,ELEVATION,POWER,STRIDES,wheel_torque,CALORIEBURN,LONGITUDE,CADENCE,heading,STEP_RATE
2063.49609375,32,0,3.0541083812713623,2037,0,0,0,0,1364584669922,0,0,2037,0,173,0,0,0,0
2067.56005859375,32,0,2.038114309310913,2041,0,0,0,0,1364584671919,0,0,2041,0,174,0,0,0,0
2072.64013671875,32,0,2.036072254180908,2046,0,0,0,0,1364584673916,0,0,2046,0,174,0,0,0,0
2077.719970703125,32,0,3.0541083812713623,2051,0,0,0,0,1364584675914,0,0,2051,0,175,0,0,0,0
2081.7841796875,32,0,2.038114309310913,2055,0,0,0,0,1364584677910,0,0,2055,0,175,0,0,0,0
2086.864013671875,32,0,3.0541083812713623,2060,0,0,0,0,1364584679907,0,0,2060,0,175,0,0,0,0
2091.944091796875,32,0,4.072144508361816,2065,0,0,0,0,1364584681904,0,0,2065,0,176,0,0,0,0
2096.008056640625,32,0,2.036072254180908,2069,0,0,0,0,1364584683901,0,0,2069,0,176,0,0,0,0
2101.088134765625,32,0,2.0259222984313965,2074,0,0,0,0,1364584685903,0,0,2074,0,177,0,0,0,0
2106.16796875,32,0,3.0541083812713623,2079,0,0,0,0,1364584687895,0,0,2079,0,177,0,0,0,0
2111.248046875,32,0,2.9911680221557617,2084,0,0,0,0,1364584689913,0,0,2084,0,177,0,0,0,0
2115.31201171875,32,0,2.034034013748169,2088,0,0,0,0,1364584691890,0,0,2088,0,178,0,0,0,0
2120.39208984375,32,0,3.0541083812713623,2093,0,0,0,0,1364584693886,0,0,2093,0,178,0,0,0,0
2124.4560546875,32,0,2.034034013748169,2097,0,0,0,0,1364584695884,0,0,2097,0,179,0,0,0,0
2129.5361328125,32,0,2.038114309310913,2102,0,0,0,0,1364584697880,0,0,2102,0,179,0,0,0,0
2133.60009765625,32,0,2.036072254180908,2106,0,0,0,0,1364584699878,0,0,2106,0,179,0,0,0,0
2138.68017578125,32,0,2.034034013748169,2111,0,0,0,0,1364584701876,0,0,2111,0,180,0,0,0,0
2143.760009765625,32,0,3.0541083812713623,2116,0,0,0,0,1364584703872,0,0,2116,0,180,0,0,0,0
2147.823974609375,32,0,2.036072254180908,2120,0,0,0,0,1364584705869,0,0,2120,0,181,0,0,0,0
2152.904052734375,32,0,2.034034013748169,2125,0,0,0,0,1364584707867,0,0,2125,0,181,0,0,0,0
2157.984130859375,32,0,3.051051139831543,2130,0,0,0,0,1364584709864,0,0,2130,0,181,0,0,0,0
2162.048095703125,32,0,2.0259222984313965,2134,0,0,0,0,1364584711865,0,0,2134,0,182,0,0,0,0
2167.128173828125,32,0,3.057171583175659,2139,0,0,0,0,1364584713857,0,0,2139,0,182,0,0,0,0
2171.192138671875,32,0,2.038114309310913,2143,0,0,0,0,1364584715854,0,0,2143,0,183,0,0,0,0
2176.27197265625,32,0,2.034034013748169,2148,0,0,0,0,1364584717852,0,0,2148,0,183,0,0,0,0
2180.336181640625,32,0,2.036072254180908,2152,0,0,0,0,1364584719848,0,0,2152,0,183,0,0,0,0
2185.416015625,32,0,2.034034013748169,2157,0,0,0,0,1364584721847,0,0,2157,0,184,0,0,0,0
2190.49609375,32,0,3.051051139831543,2162,0,0,0,0,1364584723844,0,0,2162,0,184,0,0,0,0
2194.56005859375,32,0,2.0320000648498535,2166,0,0,0,0,1364584725841,0,0,2166,0,184,0,0,0,0
2199.64013671875,32,0,3.0541083812713623,2171,0,0,0,0,1364584727837,0,0,2171,0,185,0,0,0,0
2203.7041015625,32,0,2.036072254180908,2175,0,0,0,0,1364584729835,0,0,2175,0,185,0,0,0,0
2208.7841796875,32,0,3.051051139831543,2180,0,0,0,0,1364584731832,0,0,2180,0,186,0,0,0,0
2212.84814453125,32,0,2.036072254180908,2184,0,0,0,0,1364584733828,0,0,2184,0,186,0,0,0,0
2217.927978515625,32,0,2.9941062927246094,2189,0,0,0,0,1364584735845,0,0,2189,0,186,0,0,0,0
2221.9921875,32,0,2.02390456199646,2193,0,0,0,0,1364584737828,0,0,2193,0,187,0,0,0,0
2226.05615234375,32,0,2.036072254180908,2197,0,0,0,0,1364584739820,0,0,2197,0,187,0,0,0,0
2231.135986328125,32,0,2.036072254180908,2202,0,0,0,0,1364584741817,0,0,2202,0,188,0,0,0,0
2235.199951171875,32,0,2.0320000648498535,2206,0,0,0,0,1364584743815,0,0,2206,0,188,0,0,0,0
2240.280029296875,32,0,2.038114309310913,2211,0,0,0,0,1364584745810,0,0,2211,0,188,0,0,0,0
2244.343994140625,32,0,2.036072254180908,2215,0,0,0,0,1364584747807,0,0,2215,0,189,0,0,0,0
2249.424072265625,32,0,2.073469400405884,2220,0,0,0,0,1364584749807,0,0,2220,0,189,0,0,0,0
2253.488037109375,32,0,2.036072254180908,2224,0,0,0,0,1364584751802,0,0,2224,0,189,0,0,0,0
2257.552001953125,32,0,2.0442657470703125,2228,0,0,0,0,1364584753800,0,0,2228,0,190,0,0,0,0
2261.615966796875,32,0,2.036072254180908,2232,0,0,0,0,1364584755797,0,0,2232,0,190,0,0,0,0
2266.696044921875,32,0,2.034034013748169,2237,0,0,0,0,1364584757794,0,0,2237,0,191,0,0,0,0
2271.776123046875,32,0,2.9941062927246094,2242,0,0,0,0,1364584759810,0,0,2242,0,191,0,0,0,0
2275.840087890625,32,0,2.036072254180908,2246,0,0,0,0,1364584761788,0,0,2246,0,191,0,0,0,0
2279.904052734375,32,0,2.02390456199646,2250,0,0,0,0,1364584763790,0,0,2250,0,192,0,0,0,0
2284.984130859375,32,0,2.075587511062622,2255,0,0,0,0,1364584765782,0,0,2255,0,192,0,0,0,0
2289.048095703125,32,0,2.0422110557556152,2259,0,0,0,0,1364584767775,0,0,2259,0,192,0,0,0,0
2294.128173828125,32,0,2.02390456199646,2264,0,0,0,0,1364584769774,0,0,2264,0,193,0,0,0,0
2298.192138671875,32,0,2.036072254180908,2268,0,0,0,0,1364584771772,0,0,2268,0,193,0,0,0,0
2303.27197265625,32,0,2.079836368560791,2273,0,0,0,0,1364584773768,0,0,2273,0,194,0,0,0,0
2308.35205078125,32,0,3,2278,0,0,0,0,1364584775783,0,0,2278,0,194,0,0,0,0
2312.416015625,32,0,2.034034013748169,2282,0,0,0,0,1364584777763,0,0,2282,0,194,0,0,0,0
2317.49609375,32,0,2.9911680221557617,2287,0,0,0,0,1364584779780,0,0,2287,0,195,0,0,0,0
2321.56005859375,32,0,2.036072254180908,2291,0,0,0,0,1364584781757,0,0,2291,0,195,0,0,0,0
2326.64013671875,32,0,2.073469400405884,2296,0,0,0,0,1364584783755,0,0,2296,0,196,0,0,0,0
2330.7041015625,32,0,2.034034013748169,2300,0,0,0,0,1364584785751,0,0,2300,0,196,0,0,0,0
2335.7841796875,32,0,2.034034013748169,2305,0,0,0,0,1364584787748,0,0,2305,0,196,0,0,0,0
2340.864013671875,32,0,2.9794721603393555,2310,0,0,0,0,1364584789769,0,0,2310,0,197,0,0,0,0
2344.927978515625,32,0,2.0320000648498535,2314,0,0,0,0,1364584791743,0,0,2314,0,197,0,0,0,0
2348.9921875,32,0,2.034034013748169,2318,0,0,0,0,1364584793739,0,0,2318,0,197,0,0,0,0
2354.072021484375,32,0,2.0320000648498535,2323,0,0,0,0,1364584795737,0,0,2323,0,198,0,0,0,0
2358.135986328125,32,0,2.0259222984313965,2327,0,0,0,0,1364584797734,0,0,2327,0,198,0,0,0,0
2363.216064453125,32,0,2.038114309310913,2332,0,0,0,0,1364584799729,0,0,2332,0,199,0,0,0,0
2367.280029296875,32,0,2.034034013748169,2336,0,0,0,0,1364584801727,0,0,2336,0,199,0,0,0,0
2372.360107421875,32,0,2.034034013748169,2341,0,0,0,0,1364584803724,0,0,2341,0,199,0,0,0,0
2376.424072265625,32,0,2.034034013748169,2345,0,0,0,0,1364584805721,0,0,2345,0,200,0,0,0,0
2381.504150390625,32,0,2.034034013748169,2350,0,0,0,0,1364584807718,0,0,2350,0,200,0,0,0,0
2385.568115234375,32,0,2.034034013748169,2354,0,0,0,0,1364584809715,0,0,2354,0,200,0,0,0,0
2390.648193359375,32,0,2.073469400405884,2359,0,0,0,0,1364584811712,0,0,2359,0,201,0,0,0,0
2394.712158203125,32,0,2.034034013748169,2363,0,0,0,0,1364584813709,0,0,2363,0,201,0,0,0,0
2399.7919921875,32,0,2.02390456199646,2368,0,0,0,0,1364584815710,0,0,2368,0,202,0,0,0,0
2403.85595703125,32,0,2.036072254180908,2372,0,0,0,0,1364584817702,0,0,2372,0,202,0,0,0,0
2408.93603515625,32,0,2.077709674835205,2377,0,0,0,0,1364584819699,0,0,2377,0,202,0,0,0,0
2413,32,0,2.036072254180908,2381,0,0,0,0,1364584821696,0,0,2381,0,203,0,0,0,0
2418.080078125,32,0,2.038114309310913,2386,0,0,0,0,1364584823692,0,0,2386,0,203,0,0,0,0
2422.14404296875,32,0,2.036072254180908,2390,0,0,0,0,1364584825690,0,0,2390,0,204,0,0,0,0
2426.2080078125,32,0,2.0320000648498535,2394,0,0,0,0,1364584827688,0,0,2394,0,204,0,0,0,0
2431.2880859375,32,0,3.0541083812713623,2399,0,0,0,0,1364584829684,0,0,2399,0,204,0,0,0,0
2436.3681640625,32,0,3.051051139831543,2404,0,0,0,0,1364584831681,0,0,2404,0,205,0,0,0,0
2440.43212890625,32,0,2.036072254180908,2408,0,0,0,0,1364584833678,0,0,2408,0,205,0,0,0,0
2445.511962890625,32,0,2.075587511062622,2413,0,0,0,0,1364584835675,0,0,2413,0,206,0,0,0,0
2449.576171875,32,0,2.036072254180908,2417,0,0,0,0,1364584837672,0,0,2417,0,206,0,0,0,0
2454.656005859375,32,0,2.036072254180908,2422,0,0,0,0,1364584839669,0,0,2422,0,206,0,0,0,0
2459.736083984375,32,0,2.02390456199646,2427,0,0,0,0,1364584841671,0,0,2427,0,207,0,0,0,0
2463.800048828125,32,0,2.0320000648498535,2431,0,0,0,0,1364584843664,0,0,2431,0,207,0,0,0,0
2468.880126953125,32,0,2.034034013748169,2436,0,0,0,0,1364584845660,0,0,2436,0,207,0,0,0,0
2473.9599609375,32,0,3.051051139831543,2441,0,0,0,0,1364584847657,0,0,2441,0,208,0,0,0,0
2478.024169921875,32,0,2.038114309310913,2445,0,0,0,0,1364584849654,0,0,2445,0,208,0,0,0,0
2483.10400390625,32,0,2.029970169067383,2450,0,0,0,0,1364584851651,0,0,2450,0,209,0,0,0,0
2488.18408203125,32,0,3.0298211574554443,2455,0,0,0,0,1364584853653,0,0,2455,0,209,0,0,0,0
2492.248046875,32,0,2.036072254180908,2459,0,0,0,0,1364584855646,0,0,2459,0,209,0,0,0,0
2496.31201171875,32,0,2.0948455333709717,2463,0,0,0,0,1364584857643,0,0,2463,0,210,0,0,0,0
2500.3759765625,32,0,2.036072254180908,2467,0,0,0,0,1364584859640,0,0,2467,0,210,0,0,0,0
2505.4560546875,32,0,2.075587511062622,2472,0,0,0,0,1364584861637,0,0,2472,0,211,0,0,0,0
2509.52001953125,32,0,2.034034013748169,2476,0,0,0,0,1364584863634,0,0,2476,0,211,0,0,0,0
2513.583984375,32,0,2.036072254180908,2480,0,0,0,0,1364584865631,0,0,2480,0,211,0,0,0,0
2518.6640625,32,0,2.0259222984313965,2485,0,0,0,0,1364584867633,0,0,2485,0,212,0,0,0,0
2522.72802734375,32,0,2.034034013748169,2489,0,0,0,0,1364584869626,0,0,2489,0,212,0,0,0,0
2527.80810546875,32,0,2.0320000648498535,2494,0,0,0,0,1364584871623,0,0,2494,0,212,0,0,0,0
2531.8720703125,32,0,2.0320000648498535,2498,0,0,0,0,1364584873620,0,0,2498,0,213,0,0,0,0
2536.9521484375,32,0,2.036072254180908,2503,0,0,0,0,1364584875616,0,0,2503,0,213,0,0,0,0
2541.01611328125,32,0,2.034034013748169,2507,0,0,0,0,1364584877614,0,0,2507,0,214,0,0,0,0
2546.09619140625,32,0,2.034034013748169,2512,0,0,0,0,1364584879611,0,0,2512,0,214,0,0,0,0
2551.176025390625,32,0,3.051051139831543,2517,0,0,0,0,1364584881608,0,0,2517,0,214,0,0,0,0
2555.239990234375,32,0,2.048387050628662,2521,0,0,0,0,1364584883598,0,0,2521,0,215,0,0,0,0
2560.320068359375,32,0,2.075587511062622,2526,0,0,0,0,1364584885603,0,0,2526,0,215,0,0,0,0
2564.384033203125,32,0,2.0422110557556152,2530,0,0,0,0,1364584887591,0,0,2530,0,215,0,0,0,0
2568.447998046875,32,0,2.0320000648498535,2534,0,0,0,0,1364584889597,0,0,2534,0,216,0,0,0,0
2573.528076171875,32,0,2.073469400405884,2539,0,0,0,0,1364584891594,0,0,2539,0,216,0,0,0,0
2577.592041015625,32,0,2.021890640258789,2543,0,0,0,0,1364584893596,0,0,2543,0,217,0,0,0,0
2582.672119140625,32,0,2.0422110557556152,2548,0,0,0,0,1364584895582,0,0,2548,0,217,0,0,0,0
2587.752197265625,32,0,3.051051139831543,2553,0,0,0,0,1364584897585,0,0,2553,0,217,0,0,0,0
2591.816162109375,32,0,2.034034013748169,2557,0,0,0,0,1364584899581,0,0,2557,0,218,0,0,0,0
2596.89599609375,32,0,2.9941062927246094,2562,0,0,0,0,1364584901599,0,0,2562,0,218,0,0,0,0
2600.9599609375,32,0,2.048387050628662,2566,0,0,0,0,1364584903576,0,0,2566,0,219,0,0,0,0
2606.0400390625,32,0,1.7887324094772339,2571,0,0,0,0,1364584905708,0,0,2571,0,219,0,0,0,0
2613.152099609375,32,0,2.0841026306152344,2578,0,0,0,0,1364584908566,0,0,2578,0,220,0,0,0,0
2617.216064453125,32,0,2.038114309310913,2582,0,0,0,0,1364584910563,0,0,2582,0,220,0,0,0,0
2622.296142578125,32,0,2.0841026306152344,2587,0,0,0,0,1364584912559,0,0,2587,0,220,0,0,0,0
2626.360107421875,32,0,2.0442657470703125,2591,0,0,0,0,1364584914556,0,0,2591,0,221,0,0,0,0
2631.440185546875,32,0,2.0320000648498535,2596,0,0,0,0,1364584916556,0,0,2596,0,221,0,0,0,0
2635.504150390625,32,0,2.0504541397094727,2600,0,0,0,0,1364584918546,0,0,2600,0,221,0,0,0,0
2640.583984375,32,0,2.0841026306152344,2605,0,0,0,0,1364584920550,0,0,2605,0,222,0,0,0,0
2645.6640625,32,0,3.0541083812713623,2610,0,0,0,0,1364584922547,0,0,2610,0,222,0,0,0,0
2649.72802734375,32,0,2.038114309310913,2614,0,0,0,0,1364584924544,0,0,2614,0,223,0,0,0,0
2654.80810546875,32,0,2.034034013748169,2619,0,0,0,0,1364584926542,0,0,2619,0,223,0,0,0,0
2659.88818359375,32,0,3.0541083812713623,2624,0,0,0,0,1364584928538,0,0,2624,0,223,0,0,0,0
2663.9521484375,32,0,2.036072254180908,2628,0,0,0,0,1364584930535,0,0,2628,0,224,0,0,0,0
2669.031982421875,32,0,2.075587511062622,2633,0,0,0,0,1364584932533,0,0,2633,0,224,0,0,0,0
2674.112060546875,32,0,3.0541083812713623,2638,0,0,0,0,1364584934529,0,0,2638,0,225,0,0,0,0
2678.176025390625,32,0,2.036072254180908,2642,0,0,0,0,1364584936525,0,0,2642,0,225,0,0,0,0
2683.256103515625,32,0,2.0320000648498535,2647,0,0,0,0,1364584938524,0,0,2647,0,225,0,0,0,0
2688.336181640625,32,0,3.051051139831543,2652,0,0,0,0,1364584940519,0,0,2652,0,226,0,0,0,0
2692.400146484375,32,0,2.036072254180908,2656,0,0,0,0,1364584942516,0,0,2656,0,226,0,0,0,0
2696.464111328125,32,0,2.0422110557556152,2660,0,0,0,0,1364584944510,0,0,2660,0,227,0,0,0,0
2701.544189453125,32,0,3.0663983821868896,2665,0,0,0,0,1364584946510,0,0,2665,0,227,0,0,0,0
2705.608154296875,32,0,2.034034013748169,2669,0,0,0,0,1364584948507,0,0,2669,0,227,0,0,0,0
2709.672119140625,32,0,2.036072254180908,2673,0,0,0,0,1364584950503,0,0,2673,0,228,0,0,0,0
2714.752197265625,32,0,2.036072254180908,2678,0,0,0,0,1364584952500,0,0,2678,0,228,0,0,0,0
2718.816162109375,32,0,2.036072254180908,2682,0,0,0,0,1364584954496,0,0,2682,0,228,0,0,0,0
2723.89599609375,32,0,2.036072254180908,2687,0,0,0,0,1364584956493,0,0,2687,0,229,0,0,0,0
2728.97607421875,32,0,2.9970502853393555,2692,0,0,0,0,1364584958510,0,0,2692,0,229,0,0,0,0
2733.0400390625,32,0,2.036072254180908,2696,0,0,0,0,1364584960487,0,0,2696,0,230,0,0,0,0
2738.1201171875,32,0,2.9941062927246094,2701,0,0,0,0,1364584962504,0,0,2701,0,230,0,0,0,0
2742.18408203125,32,0,2.036072254180908,2705,0,0,0,0,1364584964481,0,0,2705,0,230,0,0,0,0
2746.248046875,32,0,2.02390456199646,2709,0,0,0,0,1364584966478,0,0,2709,0,231,0,0,0,0
2751.328125,32,0,2.038114309310913,2714,0,0,0,0,1364584968474,0,0,2714,0,231,0,0,0,0
2755.39208984375,32,0,2.029970169067383,2718,0,0,0,0,1364584970472,0,0,2718,0,232,0,0,0,0
2760.47216796875,32,0,2.038114309310913,2723,0,0,0,0,1364584972469,0,0,2723,0,232,0,0,0,0
2764.5361328125,32,0,2.040160655975342,2727,0,0,0,0,1364584974465,0,0,2727,0,232,0,0,0,0
2769.615966796875,32,0,2.038114309310913,2732,0,0,0,0,1364584976462,0,0,2732,0,233,0,0,0,0
2773.68017578125,32,0,2.036072254180908,2736,0,0,0,0,1364584978460,0,0,2736,0,233,0,0,0,0
2777.744140625,32,0,1.0170170068740845,2740,0,0,0,0,1364584980457,0,0,2740,0,233,0,0,0,0
2781.80810546875,32,0,2.036072254180908,2744,0,0,0,0,1364584982453,0,0,2744,0,234,0,0,0,0
2787.904052734375,32,0,2.9911680221557617,2750,0,0,0,0,1364584984471,0,0,2750,0,234,0,0,0,0
2791.968017578125,32,0,2.034034013748169,2754,0,0,0,0,1364584986448,0,0,2754,0,235,0,0,0,0
2796.031982421875,32,0,2.036072254180908,2758,0,0,0,0,1364584988444,0,0,2758,0,235,0,0,0,0
2801.112060546875,32,0,2.034034013748169,2763,0,0,0,0,1364584990442,0,0,2763,0,235,0,0,0,0
2806.192138671875,32,0,3.051051139831543,2768,0,0,0,0,1364584992439,0,0,2768,0,236,0,0,0,0
2810.256103515625,32,0,2.034034013748169,2772,0,0,0,0,1364584994435,0,0,2772,0,236,0,0,0,0
2814.320068359375,32,0,2.0320000648498535,2776,0,0,0,0,1364584996432,0,0,2776,0,236,0,0,0,0
2819.400146484375,32,0,2.0279440879821777,2781,0,0,0,0,1364584998433,0,0,2781,0,237,0,0,0,0
2823.464111328125,32,0,2.052525281906128,2785,0,0,0,0,1364585000427,0,0,2785,0,237,0,0,0,0
2828.544189453125,32,0,2.036072254180908,2790,0,0,0,0,1364585002424,0,0,2790,0,238,0,0,0,0
2833.6240234375,32,0,3.051051139831543,2795,0,0,0,0,1364585004422,0,0,2795,0,238,0,0,0,0
2837.68798828125,32,0,2.036072254180908,2799,0,0,0,0,1364585006418,0,0,2799,0,238,0,0,0,0
2842.76806640625,32,0,2.034034013748169,2804,0,0,0,0,1364585008416,0,0,2804,0,239,0,0,0,0
2846.83203125,32,0,2.038114309310913,2808,0,0,0,0,1364585010412,0,0,2808,0,239,0,0,0,0
2851.912109375,32,0,2.036072254180908,2813,0,0,0,0,1364585012409,0,0,2813,0,240,0,0,0,0
2856.9921875,32,0,2.077709674835205,2818,0,0,0,0,1364585014407,0,0,2818,0,240,0,0,0,0
2861.05615234375,32,0,2.036072254180908,2822,0,0,0,0,1364585016403,0,0,2822,0,240,0,0,0,0
2866.135986328125,32,0,2.077709674835205,2827,0,0,0,0,1364585018400,0,0,2827,0,241,0,0,0,0
2870.2001953125,32,0,2.038114309310913,2831,0,0,0,0,1364585020397,0,0,2831,0,241,0,0,0,0
2874.26416015625,32,0,2.036072254180908,2835,0,0,0,0,1364585022394,0,0,2835,0,241,0,0,0,0
2879.343994140625,32,0,2.081967353820801,2840,0,0,0,0,1364585024392,0,0,2840,0,242,0,0,0,0
2883.408203125,32,0,2.036072254180908,2844,0,0,0,0,1364585026388,0,0,2844,0,242,0,0,0,0
2887.47216796875,32,0,2.036072254180908,2848,0,0,0,0,1364585028379,0,0,2848,0,243,0,0,0,0
2892.552001953125,32,0,3.044955253601074,2853,0,0,0,0,1364585030383,0,0,2853,0,243,0,0,0,0
2896.6162109375,32,0,2.034034013748169,2857,0,0,0,0,1364585032380,0,0,2857,0,243,0,0,0,0
2900.68017578125,32,0,2.036072254180908,2861,0,0,0,0,1364585034377,0,0,2861,0,244,0,0,0,0
2905.760009765625,32,0,3.0541083812713623,2866,0,0,0,0,1364585036374,0,0,2866,0,244,0,0,0,0
2909.823974609375,32,0,2.034034013748169,2870,0,0,0,0,1364585038371,0,0,2870,0,244,0,0,0,0
2913.88818359375,32,0,2.034034013748169,2874,0,0,0,0,1364585040368,0,0,2874,0,245,0,0,0,0
2918.968017578125,32,0,3.0541083812713623,2879,0,0,0,0,1364585042364,0,0,2879,0,245,0,0,0,0
2923.031982421875,32,0,2.036072254180908,2883,0,0,0,0,1364585044361,0,0,2883,0,246,0,0,0,0
2927.09619140625,32,0,2.036072254180908,2887,0,0,0,0,1364585046359,0,0,2887,0,246,0,0,0,0
2932.176025390625,32,0,2.036072254180908,2892,0,0,0,0,1364585048355,0,0,2892,0,246,0,0,0,0
2936.239990234375,32,0,2.048387050628662,2896,0,0,0,0,1364585050352,0,0,2896,0,247,0,0,0,0
2941.320068359375,32,0,3.0541083812713623,2901,0,0,0,0,1364585052349,0,0,2901,0,247,0,0,0,0
2945.384033203125,32,0,2.038114309310913,2905,0,0,0,0,1364585054346,0,0,2905,0,247,0,0,0,0
2950.464111328125,32,0,3.057171583175659,2910,0,0,0,0,1364585056342,0,0,2910,0,248,0,0,0,0
2954.528076171875,32,0,2.036072254180908,2914,0,0,0,0,1364585058340,0,0,2914,0,248,0,0,0,0
2959.608154296875,32,0,2.9941062927246094,2919,0,0,0,0,1364585060356,0,0,2919,0,249,0,0,0,0
2963.672119140625,32,0,2.038114309310913,2923,0,0,0,0,1364585062333,0,0,2923,0,249,0,0,0,0
2968.752197265625,32,0,3.0541083812713623,2928,0,0,0,0,1364585064331,0,0,2928,0,249,0,0,0,0
2972.816162109375,32,0,2.034034013748169,2932,0,0,0,0,1364585066329,0,0,2932,0,250,0,0,0,0
2977.89599609375,32,0,2.9941062927246094,2937,0,0,0,0,1364585068345,0,0,2937,0,250,0,0,0,0
2981.960205078125,32,0,2.038114309310913,2941,0,0,0,0,1364585070321,0,0,2941,0,251,0,0,0,0
2986.024169921875,32,0,2.036072254180908,2945,0,0,0,0,1364585072319,0,0,2945,0,251,0,0,0,0
2991.10400390625,32,0,2.036072254180908,2950,0,0,0,0,1364585074316,0,0,2950,0,251,0,0,0,0
2995.168212890625,32,0,2.048387050628662,2954,0,0,0,0,1364585076313,0,0,2954,0,252,0,0,0,0
3000.248046875,32,0,2.9970502853393555,2959,0,0,0,0,1364585078330,0,0,2959,0,252,0,0,0,0
3004.31201171875,32,0,2.038114309310913,2963,0,0,0,0,1364585080306,0,0,2963,0,252,0,0,0,0
3009.39208984375,32,0,2.9970502853393555,2968,0,0,0,0,1364585082323,0,0,2968,0,253,0,0,0,0
3013.4560546875,32,0,2.038114309310913,2972,0,0,0,0,1364585084301,0,0,2972,0,253,0,0,0,0
3017.52001953125,32,0,2.036072254180908,2976,0,0,0,0,1364585086298,0,0,2976,0,254,0,0,0,0
3022.60009765625,32,0,2.077709674835205,2981,0,0,0,0,1364585088295,0,0,2981,0,254,0,0,0,0
3026.6640625,32,0,2.036072254180908,2985,0,0,0,0,1364585090292,0,0,2985,0,254,0,0,0,0
3031.744140625,32,0,2.077709674835205,2990,0,0,0,0,1364585092289,0,0,2990,0,255,0,0,0,0
3035.80810546875,32,0,2.048387050628662,2994,0,0,0,0,1364585094280,0,0,2994,0,255,0,0,0,0
3039.8720703125,32,0,2.036072254180908,2998,0,0,0,0,1364585096283,0,0,2998,0,255,0,0,0,0
3044.9521484375,32,0,2.036072254180908,3003,0,0,0,0,1364585098280,0,0,3003,0,256,0,0,0,0
3049.01611328125,32,0,2.0422110557556152,3007,0,0,0,0,1364585100274,0,0,3007,0,256,0,0,0,0
3053.080078125,32,0,2.048387050628662,3011,0,0,0,0,1364585102273,0,0,3011,0,257,0,0,0,0
3058.16015625,32,0,2.0713558197021484,3016,0,0,0,0,1364585104273,0,0,3016,0,257,0,0,0,0
3062.22412109375,32,0,2.0463242530822754,3020,0,0,0,0,1364585106268,0,0,3020,0,257,0,0,0,0
3066.2880859375,32,0,2.036072254180908,3024,0,0,0,0,1364585108264,0,0,3024,0,258,0,0,0,0
3071.3681640625,32,0,2.075587511062622,3029,0,0,0,0,1364585110262,0,0,3029,0,258,0,0,0,0
3075.43212890625,32,0,2.034034013748169,3033,0,0,0,0,1364585112259,0,0,3033,0,258,0,0,0,0
3079.49609375,32,0,2.034034013748169,3037,0,0,0,0,1364585114256,0,0,3037,0,259,0,0,0,0
3084.576171875,32,0,2.077709674835205,3042,0,0,0,0,1364585116252,0,0,3042,0,259,0,0,0,0
3088.64013671875,32,0,2.036072254180908,3046,0,0,0,0,1364585118250,0,0,3046,0,260,0,0,0,0
3093.72021484375,32,0,3.0602409839630127,3051,0,0,0,0,1364585120245,0,0,3051,0,260,0,0,0,0
3097.7841796875,32,0,2.034034013748169,3055,0,0,0,0,1364585122245,0,0,3055,0,260,0,0,0,0
3102.864013671875,32,0,2.9941062927246094,3060,0,0,0,0,1364585124261,0,0,3060,0,261,0,0,0,0
3106.927978515625,32,0,2.036072254180908,3064,0,0,0,0,1364585126238,0,0,3064,0,261,0,0,0,0
3110.9921875,32,0,2.0442657470703125,3068,0,0,0,0,1364585128236,0,0,3068,0,261,0,0,0,0
3116.072021484375,32,0,2.036072254180908,3073,0,0,0,0,1364585130232,0,0,3073,0,262,0,0,0,0
3120.135986328125,32,0,2.036072254180908,3077,0,0,0,0,1364585132229,0,0,3077,0,262,0,0,0,0
3125.216064453125,32,0,2.034034013748169,3082,0,0,0,0,1364585134227,0,0,3082,0,263,0,0,0,0
3130.296142578125,32,0,3.057171583175659,3087,0,0,0,0,1364585136222,0,0,3087,0,263,0,0,0,0
3134.360107421875,32,0,2.034034013748169,3091,0,0,0,0,1364585138220,0,0,3091,0,263,0,0,0,0
3139.440185546875,32,0,2.9911680221557617,3096,0,0,0,0,1364585140237,0,0,3096,0,264,0,0,0,0
3143.504150390625,32,0,2.036072254180908,3100,0,0,0,0,1364585142214,0,0,3100,0,264,0,0,0,0
3147.568115234375,32,0,2.034034013748169,3104,0,0,0,0,1364585144211,0,0,3104,0,264,0,0,0,0
3152.648193359375,32,0,2.036072254180908,3109,0,0,0,0,1364585146207,0,0,3109,0,265,0,0,0,0
3156.712158203125,32,0,2.038114309310913,3113,0,0,0,0,1364585148204,0,0,3113,0,265,0,0,0,0
3161.7919921875,32,0,2.077709674835205,3118,0,0,0,0,1364585150201,0,0,3118,0,266,0,0,0,0
3165.856201171875,32,0,2.036072254180908,3122,0,0,0,0,1364585152198,0,0,3122,0,266,0,0,0,0
3170.93603515625,32,0,3.069486618041992,3127,0,0,0,0,1364585154195,0,0,3127,0,266,0,0,0,0
3175,32,0,2.036072254180908,3131,0,0,0,0,1364585156193,0,0,3131,0,267,0,0,0,0
3180.080078125,32,0,2.9941062927246094,3136,0,0,0,0,1364585158209,0,0,3136,0,267,0,0,0,0
3184.14404296875,32,0,2.0422110557556152,3140,0,0,0,0,1364585160183,0,0,3140,0,268,0,0,0,0
3188.2080078125,32,0,2.036072254180908,3144,0,0,0,0,1364585162183,0,0,3144,0,268,0,0,0,0
